1443484771729,593,Multiple DB update 50,200,OK,Benchmark 1-9,text,true,1840,39,39,593
1443484771729,594,simple DB,200,OK,Benchmark 1-34,text,true,274,39,39,594
1443484771653,696,Hello json,200,OK,Benchmark 1-39,text,true,270,39,39,696
1443484771767,582,Multiple DB 50,200,OK,Benchmark 1-27,text,true,1834,39,39,582
1443484771402,970,Multiple DB 500,200,OK,Benchmark 1-20,text,true,16145,40,40,834
1443484771753,623,Hello json,200,OK,Benchmark 1-40,text,true,270,40,40,623
1443484771799,585,Fortunes,200,OK,Benchmark 1-16,text,true,2491,40,40,585
1443484771904,500,simple DB,200,OK,Benchmark 1-35,text,true,274,40,40,500
1443484771512,901,Multiple DB 500,200,OK,Benchmark 1-21,text,true,16131,40,40,768
1443484771930,506,Multiple DB update 5,200,OK,Benchmark 1-7,text,true,403,40,40,506
1443484771931,505,Multiple DB 50,200,OK,Benchmark 1-28,text,true,1834,40,40,505
1443484771405,1083,Multiple DB update 500,200,OK,Benchmark 1-12,text,true,16136,40,40,944
1443484771954,534,Multiple DB 5,200,OK,Benchmark 1-31,text,true,404,40,40,534
1443484771977,615,Multiple DB update 50,200,OK,Benchmark 1-10,text,true,1833,41,41,615
1443484772021,592,simple DB,200,OK,Benchmark 1-36,text,true,273,41,41,592
1443484771854,759,Hello json,200,OK,Benchmark 1-41,text,true,270,41,41,759
1443484772019,614,Fortunes,200,OK,Benchmark 1-17,text,true,2491,41,41,614
1443484771955,711,Hello json,200,OK,Benchmark 1-42,text,true,270,42,42,711
1443484772112,557,Multiple DB 5,200,OK,Benchmark 1-32,text,true,404,42,42,557
1443484772134,561,Multiple DB update 5,200,OK,Benchmark 1-8,text,true,404,42,42,561
1443484771782,914,Multiple DB 500,200,OK,Benchmark 1-22,text,true,16170,41,41,781
1443484771828,900,Multiple DB 500,200,OK,Benchmark 1-23,text,true,16126,41,41,769
1443484772054,693,Multiple DB update 50,200,OK,Benchmark 1-11,text,true,1833,41,41,693
1443484772176,591,simple DB,200,OK,Benchmark 1-37,text,true,273,42,42,591
1443484771979,822,Multiple DB update 500,500,Internal Server Error,Benchmark 1-15,text,false,848,42,42,821
1443484772179,633,Multiple DB 50,200,OK,Benchmark 1-29,text,true,1837,42,42,633
1443484772054,769,Hello json,200,OK,Benchmark 1-43,text,true,270,42,42,769
1443484772187,641,Fortunes,200,OK,Benchmark 1-19,text,true,2491,42,42,641
1443484772217,630,simple DB,200,OK,Benchmark 1-38,text,true,274,42,42,630
1443484772217,641,Fortunes,200,OK,Benchmark 1-18,text,true,2491,43,43,641
1443484772157,713,Hello json,200,OK,Benchmark 1-44,text,true,270,43,43,713
