timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency
1443559589972,7049,Multiple DB update 50,200,OK,Azure A1 2-267,text,true,1837,130,130,http://azua1.test.itcrowd/updates?queries=50,6921
1443559590180,6865,simple DB,200,OK,Azure A1 2-277,text,true,274,130,130,http://azua1.test.itcrowd/db,6865
1443559590123,6923,Multiple DB update 5,200,OK,Azure A1 2-205,text,true,403,130,130,http://azua1.test.itcrowd/updates?queries=5,6923
1443559590226,6889,simple DB,200,OK,Azure A1 2-209,text,true,274,129,129,http://azua1.test.itcrowd/db,6889
1443559590271,6857,simple DB,200,OK,Azure A1 2-278,text,true,274,129,129,http://azua1.test.itcrowd/db,6857
1443559590371,6807,simple DB,200,OK,Azure A1 2-279,text,true,274,129,129,http://azua1.test.itcrowd/db,6807
1443559588982,8241,Multiple DB update 500,200,OK,Azure A1 2-258,text,true,16146,129,129,http://azua1.test.itcrowd/updates?queries=500,7976
1443559590158,7067,Multiple DB 50,200,OK,Azure A1 2-274,text,true,1834,129,129,http://azua1.test.itcrowd/db?queries=50,6939
1443559590312,6923,Hello json,200,OK,Azure A1 2-281,text,true,270,129,129,http://azua1.test.itcrowd/json,6923
1443559590415,6947,Hello json,200,OK,Azure A1 2-282,text,true,270,129,129,http://azua1.test.itcrowd/json,6947
1443559589260,8101,Multiple DB update 500,200,OK,Azure A1 2-82,text,true,16128,129,129,http://azua1.test.itcrowd/updates?queries=500,7961
1443559590439,6946,Multiple DB 50,200,OK,Azure A1 2-208,text,true,1840,129,129,http://azua1.test.itcrowd/db?queries=50,6819
1443559590608,6791,simple DB,200,OK,Azure A1 2-213,text,true,274,129,129,http://azua1.test.itcrowd/db,6791
1443559590423,7021,Multiple DB update 50,200,OK,Azure A1 2-29,text,true,1834,129,129,http://azua1.test.itcrowd/updates?queries=50,6891
1443559590489,6955,Fortunes,200,OK,Azure A1 2-207,text,true,2491,129,129,http://azua1.test.itcrowd/fortunes,6822
1443559590517,6997,Hello json,200,OK,Azure A1 2-283,text,true,270,129,129,http://azua1.test.itcrowd/json,6997
1443559590918,6644,Hello json,200,OK,Azure A1 2-287,text,true,270,129,129,http://azua1.test.itcrowd/json,6644
1443559590489,7118,Multiple DB update 50,200,OK,Azure A1 2-272,text,true,1835,129,129,http://azua1.test.itcrowd/updates?queries=50,6990
1443559591106,6516,Multiple DB 5,200,OK,Azure A1 2-285,text,true,400,129,129,http://azua1.test.itcrowd/db?queries=5,6516
1443559591017,6680,Fortunes,200,OK,Azure A1 2-120,text,true,2491,129,129,http://azua1.test.itcrowd/fortunes,6550
1443559590629,7087,Multiple DB update 50,500,Internal Server Error,Azure A1 2-203,text,false,848,129,129,http://azua1.test.itcrowd/updates?queries=50,7087
1443559591113,6665,Hello json,200,OK,Azure A1 2-289,text,true,270,129,129,http://azua1.test.itcrowd/json,6665
1443559589821,8055,Multiple DB update 500,200,OK,Azure A1 2-202,text,true,16121,129,129,http://azua1.test.itcrowd/updates?queries=500,7917
1443559591297,6640,Multiple DB 5,200,OK,Azure A1 2-220,text,true,402,129,129,http://azua1.test.itcrowd/db?queries=5,6640
1443559591264,6714,Fortunes,200,OK,Azure A1 2-206,text,true,2491,129,129,http://azua1.test.itcrowd/fortunes,6581
1443559591214,7196,Hello json,200,OK,Azure A1 2-290,text,true,270,129,129,http://azua1.test.itcrowd/json,7196
1443559591331,7174,Multiple DB update 50,200,OK,Azure A1 2-211,text,true,1834,129,129,http://azua1.test.itcrowd/updates?queries=50,7046
1443559591199,7355,Multiple DB update 500,500,Internal Server Error,Azure A1 2-280,text,false,848,129,129,http://azua1.test.itcrowd/updates?queries=500,7355
1443559591281,7286,Multiple DB 500,200,OK,Azure A1 2-284,text,true,16150,129,129,http://azua1.test.itcrowd/db?queries=500,7156
1443559591316,7257,Hello json,200,OK,Azure A1 2-291,text,true,270,129,129,http://azua1.test.itcrowd/json,7257
1443559590489,8123,Multiple DB update 500,200,OK,Azure A1 2-273,text,true,16134,129,129,http://azua1.test.itcrowd/updates?queries=500,7860
1443559591352,7295,Multiple DB 50,200,OK,Azure A1 2-286,text,true,1834,129,129,http://azua1.test.itcrowd/db?queries=50,7159
1443559591479,7178,Multiple DB 5,200,OK,Azure A1 2-222,text,true,402,129,129,http://azua1.test.itcrowd/db?queries=5,7178
1443559591673,7077,simple DB,200,OK,Azure A1 2-292,text,true,274,129,129,http://azua1.test.itcrowd/db,7077
1443559591197,7589,Multiple DB update 500,200,OK,Azure A1 2-212,text,true,16129,129,129,http://azua1.test.itcrowd/updates?queries=500,7453
1443559591531,7269,Fortunes,200,OK,Azure A1 2-119,text,true,2491,129,129,http://azua1.test.itcrowd/fortunes,7141
1443559591742,7288,Multiple DB 50,200,OK,Azure A1 2-223,text,true,1834,129,129,http://azua1.test.itcrowd/db?queries=50,7160
1443559591976,7429,simple DB,200,OK,Azure A1 2-295,text,true,273,129,129,http://azua1.test.itcrowd/db,7429
1443559591893,7549,Fortunes,200,OK,Azure A1 2-164,text,true,2491,129,129,http://azua1.test.itcrowd/fortunes,7421
1443559591420,8044,Multiple DB 500,200,OK,Azure A1 2-88,text,true,16166,129,129,http://azua1.test.itcrowd/db?queries=500,7781
1443559591610,8023,Multiple DB update 500,500,Internal Server Error,Azure A1 2-217,text,false,848,129,129,http://azua1.test.itcrowd/updates?queries=500,8023
1443559592045,7632,Multiple DB 50,200,OK,Azure A1 2-293,text,true,1833,129,129,http://azua1.test.itcrowd/db?queries=50,7502
1443559592180,7541,simple DB,200,OK,Azure A1 2-297,text,true,274,129,129,http://azua1.test.itcrowd/db,7541
1443559592116,7632,Hello json,200,OK,Azure A1 2-299,text,true,270,129,129,http://azua1.test.itcrowd/json,7632
1443559591380,8397,Multiple DB update 500,200,OK,Azure A1 2-214,text,true,16163,129,129,http://azua1.test.itcrowd/updates?queries=500,8266
1443559592215,7576,Hello json,200,OK,Azure A1 2-300,text,true,270,129,129,http://azua1.test.itcrowd/json,7576
1443559591751,8066,Multiple DB 500,200,OK,Azure A1 2-221,text,true,16132,129,129,http://azua1.test.itcrowd/db?queries=500,7937
1443559592425,7414,Multiple DB 5,200,OK,Azure A1 2-298,text,true,404,129,129,http://azua1.test.itcrowd/db?queries=5,7414
1443559592136,7762,Multiple DB 50,200,OK,Azure A1 2-294,text,true,1833,129,129,http://azua1.test.itcrowd/db?queries=50,7634
1443559592608,7389,simple DB,200,OK,Azure A1 2-232,text,true,274,129,129,http://azua1.test.itcrowd/db,7389
1443559592096,7971,Multiple DB update 50,200,OK,Azure A1 2-288,text,true,1836,129,129,http://azua1.test.itcrowd/updates?queries=50,7841
1443559592643,7482,Multiple DB update 5,200,OK,Azure A1 2-224,text,true,404,129,129,http://azua1.test.itcrowd/updates?queries=5,7482
1443559592559,7579,Fortunes,200,OK,Azure A1 2-228,text,true,2491,129,129,http://azua1.test.itcrowd/fortunes,7450
1443559591569,8625,Multiple DB update 500,200,OK,Azure A1 2-215,text,true,16150,128,128,http://azua1.test.itcrowd/updates?queries=500,8341
1443559592729,7477,Multiple DB 5,200,OK,Azure A1 2-174,text,true,404,128,128,http://azua1.test.itcrowd/db?queries=5,7477
1443559592629,7637,Multiple DB 50,200,OK,Azure A1 2-231,text,true,1839,128,128,http://azua1.test.itcrowd/db?queries=50,7506
1443559592699,7638,Fortunes,200,OK,Azure A1 2-229,text,true,2491,128,128,http://azua1.test.itcrowd/fortunes,7510
1443559592837,7541,simple DB,200,OK,Azure A1 2-237,text,true,274,128,128,http://azua1.test.itcrowd/db,7541
1443559592752,7675,Fortunes,200,OK,Azure A1 2-95,text,true,2491,128,128,http://azua1.test.itcrowd/fortunes,7545
1443559592913,7562,Multiple DB 5,200,OK,Azure A1 2-234,text,true,403,128,128,http://azua1.test.itcrowd/db?queries=5,7562
1443559592268,8240,Multiple DB 500,200,OK,Azure A1 2-225,text,true,16139,128,128,http://azua1.test.itcrowd/db?queries=500,8110
1443559593012,7535,Multiple DB 5,200,OK,Azure A1 2-180,text,true,403,128,128,http://azua1.test.itcrowd/db?queries=5,7535
1443559592819,7733,Multiple DB update 50,200,OK,Azure A1 2-163,text,true,1833,128,128,http://azua1.test.itcrowd/updates?queries=50,7604
1443559592492,8093,Multiple DB 500,200,OK,Azure A1 2-296,text,true,16163,128,128,http://azua1.test.itcrowd/db?queries=500,7962
1443559593067,7560,Multiple DB update 5,200,OK,Azure A1 2-52,text,true,401,128,128,http://azua1.test.itcrowd/updates?queries=5,7560
1443559592531,8105,Multiple DB 500,200,OK,Azure A1 2-227,text,true,16147,128,128,http://azua1.test.itcrowd/db?queries=500,7974
1443559592998,8317,Multiple DB 500,200,OK,Azure A1 2-176,text,true,16149,127,127,http://azua1.test.itcrowd/db?queries=500,8185
1443559592930,8414,Multiple DB update 500,500,Internal Server Error,Azure A1 2-230,text,false,848,127,127,http://azua1.test.itcrowd/updates?queries=500,8414
1443559593162,8261,simple DB,200,OK,Azure A1 2-243,text,true,274,127,127,http://azua1.test.itcrowd/db,8261
1443559593154,8271,Multiple DB 5,200,OK,Azure A1 2-241,text,true,402,127,127,http://azua1.test.itcrowd/db?queries=5,8271
1443559593092,8384,Multiple DB 500,200,OK,Azure A1 2-235,text,true,16144,127,127,http://azua1.test.itcrowd/db?queries=500,8254
1443559593083,8402,Multiple DB update 500,500,Internal Server Error,Azure A1 2-129,text,false,848,127,127,http://azua1.test.itcrowd/updates?queries=500,8402
1443559593339,8373,Multiple DB 5,200,OK,Azure A1 2-185,text,true,403,127,127,http://azua1.test.itcrowd/db?queries=5,8373
1443559593237,8523,Multiple DB 50,200,OK,Azure A1 2-242,text,true,1827,127,127,http://azua1.test.itcrowd/db?queries=50,8390
1443559593251,8514,Fortunes,200,OK,Azure A1 2-226,text,true,2491,127,127,http://azua1.test.itcrowd/fortunes,8386
1443559593339,8447,Multiple DB update 5,200,OK,Azure A1 2-51,text,true,402,127,127,http://azua1.test.itcrowd/updates?queries=5,8447
1443559592856,8954,Multiple DB update 500,200,OK,Azure A1 2-90,text,true,16136,126,126,http://azua1.test.itcrowd/updates?queries=500,8694
1443559593231,9027,Multiple DB 500,200,OK,Azure A1 2-178,text,true,16137,126,126,http://azua1.test.itcrowd/db?queries=500,8896
1443559593187,9199,Multiple DB update 500,500,Internal Server Error,Azure A1 2-175,text,false,848,126,126,http://azua1.test.itcrowd/updates?queries=500,9199
1443559593432,8985,Multiple DB 50,200,OK,Azure A1 2-245,text,true,1836,126,126,http://azua1.test.itcrowd/db?queries=50,8855
1443559593539,8921,Multiple DB 5,200,OK,Azure A1 2-248,text,true,403,126,126,http://azua1.test.itcrowd/db?queries=5,8921
1443559593520,8953,Multiple DB 5,200,OK,Azure A1 2-247,text,true,402,126,126,http://azua1.test.itcrowd/db?queries=5,8953
1443559593538,9016,Multiple DB update 5,200,OK,Azure A1 2-93,text,true,403,126,126,http://azua1.test.itcrowd/updates?queries=5,9016
1443559593671,8888,simple DB,200,OK,Azure A1 2-250,text,true,274,126,126,http://azua1.test.itcrowd/db,8888
1443559593436,9142,Multiple DB 50,200,OK,Azure A1 2-244,text,true,1833,126,126,http://azua1.test.itcrowd/db?queries=50,9014
1443559593405,9199,Multiple DB 500,200,OK,Azure A1 2-240,text,true,16144,125,125,http://azua1.test.itcrowd/db?queries=500,9068
1443559593130,9528,Multiple DB update 500,200,OK,Azure A1 2-96,text,true,16147,125,125,http://azua1.test.itcrowd/updates?queries=500,9264
1443559593603,9137,Multiple DB 50,200,OK,Azure A1 2-136,text,true,1841,125,125,http://azua1.test.itcrowd/db?queries=50,9009
1443559593735,9037,Fortunes,200,OK,Azure A1 2-184,text,true,2491,125,125,http://azua1.test.itcrowd/fortunes,8908
1443559593735,9093,Multiple DB 50,200,OK,Azure A1 2-138,text,true,1835,125,125,http://azua1.test.itcrowd/db?queries=50,8965
1443559594164,8776,Multiple DB update 5,200,OK,Azure A1 2-78,text,true,404,125,125,http://azua1.test.itcrowd/updates?queries=5,8776
1443559593811,9185,Multiple DB update 50,200,OK,Azure A1 2-99,text,true,1831,124,124,http://azua1.test.itcrowd/updates?queries=50,9055
1443559594295,8708,Multiple DB 5,200,OK,Azure A1 2-188,text,true,403,124,124,http://azua1.test.itcrowd/db?queries=5,8707
1443559594244,8770,simple DB,200,OK,Azure A1 2-252,text,true,274,124,124,http://azua1.test.itcrowd/db,8769
1443559594161,8875,Multiple DB update 50,200,OK,Azure A1 2-186,text,true,1837,124,124,http://azua1.test.itcrowd/updates?queries=50,8747
1443559593361,9740,Multiple DB update 500,200,OK,Azure A1 2-181,text,true,16154,124,124,http://azua1.test.itcrowd/updates?queries=500,9469
1443559594385,8740,Multiple DB update 5,200,OK,Azure A1 2-98,text,true,401,124,124,http://azua1.test.itcrowd/updates?queries=5,8740
1443559594194,8983,Multiple DB update 50,200,OK,Azure A1 2-239,text,true,1830,123,123,http://azua1.test.itcrowd/updates?queries=50,8853
1443559593538,9744,Multiple DB 500,200,OK,Azure A1 2-183,text,true,16135,123,123,http://azua1.test.itcrowd/db?queries=500,9608
1443559594584,8698,Multiple DB update 5,200,OK,Azure A1 2-127,text,true,404,123,123,http://azua1.test.itcrowd/updates?queries=5,8698
1443559594444,8871,Multiple DB 50,200,OK,Azure A1 2-251,text,true,1833,122,122,http://azua1.test.itcrowd/db?queries=50,8740
1443559594715,8628,simple DB,200,OK,Azure A1 2-259,text,true,274,122,122,http://azua1.test.itcrowd/db,8628
1443559594366,9001,Multiple DB update 50,200,OK,Azure A1 2-128,text,true,1836,122,122,http://azua1.test.itcrowd/updates?queries=50,8873
1443559594520,8854,Multiple DB 50,200,OK,Azure A1 2-143,text,true,1837,122,122,http://azua1.test.itcrowd/db?queries=50,8725
1443559594625,8809,Fortunes,200,OK,Azure A1 2-246,text,true,2491,122,122,http://azua1.test.itcrowd/fortunes,8681
1443559594112,9344,Multiple DB 500,200,OK,Azure A1 2-187,text,true,16140,122,122,http://azua1.test.itcrowd/db?queries=500,9213
1443559594667,8829,Multiple DB 50,200,OK,Azure A1 2-256,text,true,1840,122,122,http://azua1.test.itcrowd/db?queries=50,8701
1443559595708,7804,Multiple DB 5,200,OK,Azure A1 2-261,text,true,404,122,122,http://azua1.test.itcrowd/db?queries=5,7804
1443559595662,7894,Fortunes,200,OK,Azure A1 2-255,text,true,2491,122,122,http://azua1.test.itcrowd/fortunes,7766
1443559595352,8205,Fortunes,200,OK,Azure A1 2-100,text,true,2491,122,122,http://azua1.test.itcrowd/fortunes,8074
1443559595797,7853,simple DB,200,OK,Azure A1 2-265,text,true,274,122,122,http://azua1.test.itcrowd/db,7853
1443559595672,8037,Multiple DB update 50,200,OK,Azure A1 2-182,text,true,1829,122,122,http://azua1.test.itcrowd/updates?queries=50,7908
1443559595787,8062,Multiple DB update 50,200,OK,Azure A1 2-106,text,true,1837,122,122,http://azua1.test.itcrowd/updates?queries=50,7933
1443559595808,8110,Multiple DB 50,200,OK,Azure A1 2-262,text,true,1837,122,122,http://azua1.test.itcrowd/db?queries=50,7981
1443559594578,9368,Multiple DB 500,200,OK,Azure A1 2-140,text,true,16147,122,122,http://azua1.test.itcrowd/db?queries=500,9233
1443559595880,8216,Multiple DB update 5,200,OK,Azure A1 2-191,text,true,403,122,122,http://azua1.test.itcrowd/updates?queries=5,8216
1443559595154,8948,Multiple DB 500,200,OK,Azure A1 2-260,text,true,16162,122,122,http://azua1.test.itcrowd/db?queries=500,8817
1443559595874,8287,Multiple DB update 50,200,OK,Azure A1 2-133,text,true,1837,121,121,http://azua1.test.itcrowd/updates?queries=50,8159
1443559595701,8552,Multiple DB 500,200,OK,Azure A1 2-257,text,true,16149,121,121,http://azua1.test.itcrowd/db?queries=500,8419
1443559595853,8999,Multiple DB update 500,500,Internal Server Error,Azure A1 2-59,text,false,848,121,121,http://azua1.test.itcrowd/updates?queries=500,8999
1443559596515,8510,simple DB,200,OK,Azure A1 2-270,text,true,274,121,121,http://azua1.test.itcrowd/db,8510
1443559596064,9020,Multiple DB 500,200,OK,Azure A1 2-263,text,true,16166,121,121,http://azua1.test.itcrowd/db?queries=500,8891
1443559596564,8656,Fortunes,200,OK,Azure A1 2-146,text,true,2491,121,121,http://azua1.test.itcrowd/fortunes,8527
1443559596945,8313,Multiple DB 5,200,OK,Azure A1 2-276,text,true,403,121,121,http://azua1.test.itcrowd/db?queries=5,8313
1443559596808,8454,Fortunes,200,OK,Azure A1 2-194,text,true,2491,121,121,http://azua1.test.itcrowd/fortunes,8325
1443559597047,8232,Multiple DB 5,200,OK,Azure A1 2-277,text,true,404,121,121,http://azua1.test.itcrowd/db?queries=5,8232
1443559595995,9308,Multiple DB update 500,500,Internal Server Error,Azure A1 2-109,text,false,848,121,121,http://azua1.test.itcrowd/updates?queries=500,9308
1443559597023,8291,Multiple DB update 5,200,OK,Azure A1 2-267,text,true,403,121,121,http://azua1.test.itcrowd/updates?queries=5,8291
1443559597117,8228,Multiple DB 5,200,OK,Azure A1 2-209,text,true,402,121,121,http://azua1.test.itcrowd/db?queries=5,8228
1443559597180,8182,Multiple DB 5,200,OK,Azure A1 2-279,text,true,402,121,121,http://azua1.test.itcrowd/db?queries=5,8182
1443559597130,8232,Multiple DB 5,200,OK,Azure A1 2-278,text,true,403,121,121,http://azua1.test.itcrowd/db?queries=5,8232
1443559595971,9443,Multiple DB update 500,200,OK,Azure A1 2-102,text,true,16134,120,120,http://azua1.test.itcrowd/updates?queries=500,9314
1443559597237,8177,simple DB,200,OK,Azure A1 2-281,text,true,273,120,120,http://azua1.test.itcrowd/db,8177
1443559596857,8566,Multiple DB update 50,200,OK,Azure A1 2-147,text,true,1830,120,120,http://azua1.test.itcrowd/updates?queries=50,8434
1443559597364,8060,simple DB,200,OK,Azure A1 2-282,text,true,274,120,120,http://azua1.test.itcrowd/db,8060
1443559596119,9377,Multiple DB 500,200,OK,Azure A1 2-149,text,true,16126,120,120,http://azua1.test.itcrowd/db?queries=500,9117
1443559597402,8097,Multiple DB 5,200,OK,Azure A1 2-213,text,true,404,120,120,http://azua1.test.itcrowd/db?queries=5,8097
1443559595824,9691,Multiple DB update 500,200,OK,Azure A1 2-195,text,true,16146,120,120,http://azua1.test.itcrowd/updates?queries=500,9420
1443559597447,8147,Multiple DB update 5,200,OK,Azure A1 2-29,text,true,403,120,120,http://azua1.test.itcrowd/updates?queries=5,8147
1443559597225,8393,Multiple DB update 50,200,OK,Azure A1 2-258,text,true,1838,119,119,http://azua1.test.itcrowd/updates?queries=50,8262
1443559597516,8122,simple DB,200,OK,Azure A1 2-283,text,true,274,119,119,http://azua1.test.itcrowd/db,8122
1443559597564,8088,simple DB,200,OK,Azure A1 2-287,text,true,274,119,119,http://azua1.test.itcrowd/db,8088
1443559597364,8339,Multiple DB update 50,200,OK,Azure A1 2-82,text,true,1836,119,119,http://azua1.test.itcrowd/updates?queries=50,8207
1443559597610,8142,Multiple DB update 5,200,OK,Azure A1 2-272,text,true,402,119,119,http://azua1.test.itcrowd/updates?queries=5,8142
1443559597624,8285,Multiple DB 50,200,OK,Azure A1 2-285,text,true,1832,118,118,http://azua1.test.itcrowd/db?queries=50,8157
1443559597718,8362,Multiple DB update 5,200,OK,Azure A1 2-203,text,true,404,118,118,http://azua1.test.itcrowd/updates?queries=5,8362
1443559597780,8362,simple DB,200,OK,Azure A1 2-289,text,true,273,117,117,http://azua1.test.itcrowd/db,8361
1443559597226,8947,Multiple DB 500,200,OK,Azure A1 2-274,text,true,16151,117,117,http://azua1.test.itcrowd/db?queries=500,8818
1443559597388,8897,Multiple DB 500,200,OK,Azure A1 2-208,text,true,16152,117,117,http://azua1.test.itcrowd/db?queries=500,8769
1443559598413,7940,simple DB,200,OK,Azure A1 2-290,text,true,274,117,117,http://azua1.test.itcrowd/db,7940
1443559597939,8462,Multiple DB 50,200,OK,Azure A1 2-220,text,true,1837,117,117,http://azua1.test.itcrowd/db?queries=50,8332
1443559597878,8549,Multiple DB update 50,200,OK,Azure A1 2-202,text,true,1837,117,117,http://azua1.test.itcrowd/updates?queries=50,8420
1443559598508,8008,Multiple DB update 5,200,OK,Azure A1 2-211,text,true,403,117,117,http://azua1.test.itcrowd/updates?queries=5,8008
1443559598575,8064,simple DB,200,OK,Azure A1 2-291,text,true,274,116,116,http://azua1.test.itcrowd/db,8064
1443559597699,8966,Multiple DB update 500,500,Internal Server Error,Azure A1 2-120,text,false,848,116,116,http://azua1.test.itcrowd/updates?queries=500,8966
1443559598569,8144,Fortunes,200,OK,Azure A1 2-284,text,true,2491,116,116,http://azua1.test.itcrowd/fortunes,8009
1443559598752,7996,Multiple DB 5,200,OK,Azure A1 2-292,text,true,404,116,116,http://azua1.test.itcrowd/db?queries=5,7996
1443559598556,8248,Multiple DB update 50,200,OK,Azure A1 2-280,text,true,1834,116,116,http://azua1.test.itcrowd/updates?queries=50,8117
1443559598658,8264,Multiple DB 50,200,OK,Azure A1 2-222,text,true,1830,116,116,http://azua1.test.itcrowd/db?queries=50,8136
1443559597447,9489,Multiple DB update 500,200,OK,Azure A1 2-207,text,true,16151,116,116,http://azua1.test.itcrowd/updates?queries=500,9227
1443559598614,8337,Multiple DB update 50,200,OK,Azure A1 2-273,text,true,1836,116,116,http://azua1.test.itcrowd/updates?queries=50,8207
1443559599429,7607,Multiple DB 5,200,OK,Azure A1 2-295,text,true,401,116,116,http://azua1.test.itcrowd/db?queries=5,7607
1443559598789,8296,Multiple DB update 50,200,OK,Azure A1 2-212,text,true,1830,116,116,http://azua1.test.itcrowd/updates?queries=50,8167
1443559598649,8845,Multiple DB 500,200,OK,Azure A1 2-286,text,true,16164,116,116,http://azua1.test.itcrowd/db?queries=500,8711
1443559599484,8018,Fortunes,200,OK,Azure A1 2-88,text,true,2491,116,116,http://azua1.test.itcrowd/fortunes,7889
1443559597980,9566,Multiple DB update 500,200,OK,Azure A1 2-206,text,true,16133,116,116,http://azua1.test.itcrowd/updates?queries=500,9290
1443559599742,7848,Multiple DB 5,200,OK,Azure A1 2-297,text,true,403,116,116,http://azua1.test.itcrowd/db?queries=5,7848
1443559599046,8586,Multiple DB 500,200,OK,Azure A1 2-223,text,true,16149,116,116,http://azua1.test.itcrowd/db?queries=500,8456
1443559599771,7879,simple DB,200,OK,Azure A1 2-299,text,true,274,116,116,http://azua1.test.itcrowd/db,7879
1443559599812,8164,simple DB,200,OK,Azure A1 2-300,text,true,274,116,116,http://azua1.test.itcrowd/db,8164
1443559600018,8033,Multiple DB 5,200,OK,Azure A1 2-232,text,true,403,116,116,http://azua1.test.itcrowd/db?queries=5,8033
1443559599697,8371,Multiple DB 500,200,OK,Azure A1 2-293,text,true,16152,116,116,http://azua1.test.itcrowd/db?queries=500,8240
1443559598803,9314,Multiple DB update 500,200,OK,Azure A1 2-119,text,true,16139,116,116,http://azua1.test.itcrowd/updates?queries=500,9184
1443559599655,8465,Multiple DB update 50,200,OK,Azure A1 2-217,text,true,1828,116,116,http://azua1.test.itcrowd/updates?queries=50,8334
1443559599810,8310,Multiple DB update 50,200,OK,Azure A1 2-214,text,true,1834,116,116,http://azua1.test.itcrowd/updates?queries=50,8181
1443559600090,8051,Multiple DB update 5,200,OK,Azure A1 2-288,text,true,404,116,116,http://azua1.test.itcrowd/updates?queries=5,8051
1443559599835,8348,Fortunes,200,OK,Azure A1 2-221,text,true,2491,115,115,http://azua1.test.itcrowd/fortunes,8219
1443559599855,8388,Multiple DB 50,200,OK,Azure A1 2-298,text,true,1838,115,115,http://azua1.test.itcrowd/db?queries=50,8260
1443559599461,8841,Multiple DB update 500,200,OK,Azure A1 2-164,text,true,16135,115,115,http://azua1.test.itcrowd/updates?queries=500,8573
1443559600233,8096,Multiple DB 50,200,OK,Azure A1 2-174,text,true,1836,115,115,http://azua1.test.itcrowd/db?queries=50,7967
1443559600404,8009,Multiple DB 5,200,OK,Azure A1 2-237,text,true,404,115,115,http://azua1.test.itcrowd/db?queries=5,8009
1443559600233,8231,Multiple DB update 50,200,OK,Azure A1 2-215,text,true,1834,115,115,http://azua1.test.itcrowd/updates?queries=50,8099
1443559599913,8882,Multiple DB 500,200,OK,Azure A1 2-294,text,true,16152,115,115,http://azua1.test.itcrowd/db?queries=500,8752
1443559600492,8483,Multiple DB 50,200,OK,Azure A1 2-234,text,true,1836,115,115,http://azua1.test.itcrowd/db?queries=50,8352
1443559600288,8726,Multiple DB 500,200,OK,Azure A1 2-231,text,true,16150,115,115,http://azua1.test.itcrowd/db?queries=500,8595
1443559600580,8478,Multiple DB update 5,200,OK,Azure A1 2-163,text,true,403,115,115,http://azua1.test.itcrowd/updates?queries=5,8478
1443559600530,8541,Fortunes,200,OK,Azure A1 2-225,text,true,2491,115,115,http://azua1.test.itcrowd/fortunes,8412
1443559600579,8600,Multiple DB 50,200,OK,Azure A1 2-180,text,true,1823,114,114,http://azua1.test.itcrowd/db?queries=50,8473
1443559600607,8641,Fortunes,200,OK,Azure A1 2-296,text,true,2491,114,114,http://azua1.test.itcrowd/fortunes,8512
1443559600669,8591,Fortunes,200,OK,Azure A1 2-227,text,true,2491,114,114,http://azua1.test.itcrowd/fortunes,8463
1443559601462,7825,Multiple DB 5,200,OK,Azure A1 2-243,text,true,404,114,114,http://azua1.test.itcrowd/db?queries=5,7825
1443559601332,7987,Fortunes,200,OK,Azure A1 2-176,text,true,2491,114,114,http://azua1.test.itcrowd/fortunes,7857
1443559601463,7980,Multiple DB 50,200,OK,Azure A1 2-241,text,true,1826,114,114,http://azua1.test.itcrowd/db?queries=50,7850
1443559601511,7938,Multiple DB update 50,500,Internal Server Error,Azure A1 2-129,text,false,848,114,114,http://azua1.test.itcrowd/updates?queries=50,7938
1443559601363,8102,Multiple DB update 50,200,OK,Azure A1 2-230,text,true,1835,114,114,http://azua1.test.itcrowd/updates?queries=50,7970
1443559600166,9316,Multiple DB update 500,200,OK,Azure A1 2-228,text,true,16150,114,114,http://azua1.test.itcrowd/updates?queries=500,9056
1443559601511,8010,Fortunes,200,OK,Azure A1 2-235,text,true,2491,114,114,http://azua1.test.itcrowd/fortunes,7875
1443559601741,7833,Multiple DB 50,200,OK,Azure A1 2-185,text,true,1833,114,114,http://azua1.test.itcrowd/db?queries=50,7705
1443559602284,7478,Fortunes,200,OK,Azure A1 2-178,text,true,2491,114,114,http://azua1.test.itcrowd/fortunes,7349
1443559600359,9423,Multiple DB update 500,200,OK,Azure A1 2-229,text,true,16135,114,114,http://azua1.test.itcrowd/updates?queries=500,9164
1443559601831,7956,Multiple DB update 50,200,OK,Azure A1 2-90,text,true,1832,114,114,http://azua1.test.itcrowd/updates?queries=50,7828
1443559602409,7570,Multiple DB update 50,200,OK,Azure A1 2-175,text,true,1835,114,114,http://azua1.test.itcrowd/updates?queries=50,7439
1443559600442,9590,Multiple DB update 500,200,OK,Azure A1 2-95,text,true,16154,114,114,http://azua1.test.itcrowd/updates?queries=500,9326
1443559602613,7431,Multiple DB 5,200,OK,Azure A1 2-250,text,true,403,114,114,http://azua1.test.itcrowd/db?queries=5,7431
1443559602488,7579,Multiple DB 50,200,OK,Azure A1 2-248,text,true,1833,114,114,http://azua1.test.itcrowd/db?queries=50,7451
1443559602489,7621,Multiple DB 50,200,OK,Azure A1 2-247,text,true,1832,114,114,http://azua1.test.itcrowd/db?queries=50,7493
1443559601803,8423,Multiple DB 500,200,OK,Azure A1 2-242,text,true,16161,114,114,http://azua1.test.itcrowd/db?queries=500,8291
1443559602628,7651,Fortunes,200,OK,Azure A1 2-240,text,true,2491,114,114,http://azua1.test.itcrowd/fortunes,7523
1443559602684,7799,Multiple DB update 50,200,OK,Azure A1 2-96,text,true,1832,114,114,http://azua1.test.itcrowd/updates?queries=50,7662
